Disturbance,Temperature,Common_Name,Sex,Date,Initial_Three_Min_Cnt,TaxonCode,PIF_Watchlist_Status,Year,Scientific_Name,AcceptedTSN,Source_Sheet,AOU_Code,Interval_Length,Location_Type,End_Time,Admin_Unit_Code,Sky,Wind,Flyover_Observed,Distance,Humidity,Regional_Stewardship_Status,Start_Time,ID_Method,Plot_Name,Visit,Observer,Ecosystem
Slight effect on count,21.6000003814697,Eastern Meadowlark,Male,2018-07-14,False,93601,False,2018,Sturnella magna,179034,MANA,EAME,8.75,Grassland,07:31:00,MANA,Clear or Few Clouds,1.0,False,75.0,84.0999984741211,False,07:21:00,Singing,MANA-0138,3,Kimberly Serno,Grassland
Slight effect on count,21.6000003814697,Eastern Wood-Pewee,Male,2018-07-14,False,85846,False,2018,Contopus virens,178359,MANA,EAWP,6.25,Grassland,07:31:00,MANA,Clear or Few Clouds,1.0,False,75.0,84.0999984741211,True,07:21:00,Singing,MANA-0138,3,Kimberly Serno,Grassland
Slight effect on count,21.6000003814697,Eastern Bluebird,Undetermined,2018-07-14,False,87184,False,2018,Sialia sialis,179801,MANA,EABL,8.75,Grassland,07:31:00,MANA,Clear or Few Clouds,1.0,False,50.0,84.0999984741211,False,07:21:00,Singing,MANA-0138,3,Kimberly Serno,Grassland
Slight effect on count,21.6000003814697,Northern Cardinal,Undetermined,2018-07-14,False,94228,False,2018,Cardinalis cardinalis,179124,MANA,NOCA,3.75,Grassland,07:31:00,MANA,Clear or Few Clouds,1.0,False,75.0,84.0999984741211,False,07:21:00,Singing,MANA-0138,3,Kimberly Serno,Grassland
Slight effect on count,21.6000003814697,Eastern Towhee,Male,2018-07-14,True,83803,False,2018,Pipilo erythrophthalmus,179276,MANA,EATO,1.25,Grassland,07:31:00,MANA,Clear or Few Clouds,1.0,False,50.0,84.0999984741211,True,07:21:00,Singing,MANA-0138,3,Kimberly Serno,Grassland
Slight effect on count,21.6000003814697,Indigo Bunting,Male,2018-07-14,True,94257,False,2018,Passerina cyanea,179150,MANA,INBU,1.25,Grassland,07:31:00,MANA,Clear or Few Clouds,1.0,False,50.0,84.0999984741211,True,07:21:00,Singing,MANA-0138,3,Kimberly Serno,Grassland
Slight effect on count,21.6000003814697,Common Yellowthroat,Male,2018-07-14,True,92708,False,2018,Geothlypis trichas,178944,MANA,COYE,1.25,Grassland,07:31:00,MANA,Clear or Few Clouds,1.0,False,75.0,84.0999984741211,False,07:21:00,Singing,MANA-0138,3,Kimberly Serno,Grassland
Slight effect on count,21.6000003814697,Indigo Bunting,Male,2018-07-14,True,94257,False,2018,Passerina cyanea,179150,MANA,INBU,1.25,Grassland,07:31:00,MANA,Clear or Few Clouds,1.0,False,75.0,84.0999984741211,True,07:21:00,Singing,MANA-0138,3,Kimberly Serno,Grassland
Slight effect on count,21.6000003814697,Eastern Tufted Titmouse,Undetermined,2018-07-14,True,266957,False,2018,Baeolophus bicolor,554138,MANA,ETTI,1.25,Grassland,07:31:00,MANA,Clear or Few Clouds,1.0,False,75.0,84.0999984741211,False,07:21:00,Singing,MANA-0138,3,Kimberly Serno,Grassland
Slight effect on count,21.6000003814697,Carolina Wren,Undetermined,2018-07-14,True,88350,False,2018,Thryothorus ludovicianus,178581,MANA,CARW,1.25,Grassland,07:31:00,MANA,Clear or Few Clouds,1.0,False,75.0,84.0999984741211,False,07:21:00,Calling,MANA-0138,3,Kimberly Serno,Grassland
Slight effect on count,21.6000003814697,Red-shouldered Hawk,Undetermined,2018-07-14,False,79572,False,2018,Buteo lineatus,175359,MANA,RSHA,3.75,Grassland,07:31:00,MANA,Clear or Few Clouds,1.0,False,75.0,84.0999984741211,False,07:21:00,Calling,MANA-0138,3,Kimberly Serno,Grassland
Slight effect on count,17.0,Field Sparrow,Male,2018-07-14,True,84790,False,2018,Spizella pusilla,179443,MANA,FISP,1.25,Grassland,07:05:00,MANA,Clear or Few Clouds,2.0,False,50.0,81.5999984741211,True,06:55:00,Singing,MANA-0120,3,Kimberly Serno,Grassland
Slight effect on count,17.0,American Goldfinch,Undetermined,2018-07-14,False,95286,False,2018,Carduelis tristis,179236,MANA,AMGO,8.75,Grassland,07:05:00,MANA,Clear or Few Clouds,2.0,False,50.0,81.5999984741211,False,06:55:00,Calling,MANA-0120,3,Kimberly Serno,Grassland
Slight effect on count,17.0,Blue Jay,Undetermined,2018-07-14,True,86252,False,2018,Cyanocitta cristata,179680,MANA,BLJA,3.75,Grassland,07:05:00,MANA,Clear or Few Clouds,2.0,False,50.0,81.5999984741211,False,06:55:00,Calling,MANA-0120,3,Kimberly Serno,Grassland
Slight effect on count,17.0,Eastern Meadowlark,Male,2018-07-14,True,93601,False,2018,Sturnella magna,179034,MANA,EAME,1.25,Grassland,07:05:00,MANA,Clear or Few Clouds,2.0,False,50.0,81.5999984741211,False,06:55:00,Singing,MANA-0120,3,Kimberly Serno,Grassland
Slight effect on count,17.0,Common Yellowthroat,Male,2018-07-14,True,92708,False,2018,Geothlypis trichas,178944,MANA,COYE,1.25,Grassland,07:05:00,MANA,Clear or Few Clouds,2.0,False,75.0,81.5999984741211,False,06:55:00,Singing,MANA-0120,3,Kimberly Serno,Grassland
Slight effect on count,17.0,Field Sparrow,Male,2018-07-14,True,84790,False,2018,Spizella pusilla,179443,MANA,FISP,1.25,Grassland,07:05:00,MANA,Clear or Few Clouds,2.0,False,75.0,81.5999984741211,True,06:55:00,Singing,MANA-0120,3,Kimberly Serno,Grassland
Slight effect on count,17.0,Eastern Tufted Titmouse,Undetermined,2018-07-14,False,266957,False,2018,Baeolophus bicolor,554138,MANA,ETTI,6.25,Grassland,07:05:00,MANA,Clear or Few Clouds,2.0,False,75.0,81.5999984741211,False,06:55:00,Singing,MANA-0120,3,Kimberly Serno,Grassland
Slight effect on count,17.0,European Starling,Undetermined,2018-07-14,True,86204,False,2018,Sturnus vulgaris,179637,MANA,EUST,1.25,Grassland,07:05:00,MANA,Clear or Few Clouds,2.0,True,64.34426229508196,81.5999984741211,False,06:55:00,Calling,MANA-0120,3,Kimberly Serno,Grassland
Slight effect on count,17.0,Gray Catbird,Undetermined,2018-07-14,True,89977,False,2018,Dumetella carolinensis,178625,MANA,GRCA,1.25,Grassland,07:05:00,MANA,Clear or Few Clouds,2.0,False,50.0,81.5999984741211,False,06:55:00,Visualization,MANA-0120,3,Kimberly Serno,Grassland
Slight effect on count,17.0,Red-winged Blackbird,Male,2018-07-14,True,93613,False,2018,Agelaius phoeniceus,179045,MANA,RWBL,3.75,Grassland,07:05:00,MANA,Clear or Few Clouds,2.0,False,75.0,81.5999984741211,False,06:55:00,Singing,MANA-0120,3,Kimberly Serno,Grassland
Slight effect on count,17.0,Red-winged Blackbird,Male,2018-07-14,True,93613,False,2018,Agelaius phoeniceus,179045,MANA,RWBL,1.25,Grassland,07:05:00,MANA,Clear or Few Clouds,2.0,False,50.0,81.5999984741211,False,06:55:00,Singing,MANA-0120,3,Kimberly Serno,Grassland
Slight effect on count,25.2000007629395,Blue Jay,Undetermined,2018-07-14,True,86252,False,2018,Cyanocitta cristata,179680,MANA,BLJA,1.25,Grassland,08:10:00,MANA,Clear or Few Clouds,2.0,False,75.0,77.5,False,08:00:00,Calling,MANA-0178,3,Kimberly Serno,Grassland
Slight effect on count,25.2000007629395,Northern Cardinal,Undetermined,2018-07-14,False,94228,False,2018,Cardinalis cardinalis,179124,MANA,NOCA,6.25,Grassland,08:10:00,MANA,Clear or Few Clouds,2.0,False,75.0,77.5,False,08:00:00,Singing,MANA-0178,3,Kimberly Serno,Grassland
Slight effect on count,25.2000007629395,Yellow-throated Vireo,Male,2018-07-14,True,93573,False,2018,Vireo flavifrons,179009,MANA,YTVI,1.25,Grassland,08:10:00,MANA,Clear or Few Clouds,2.0,False,75.0,77.5,True,08:00:00,Singing,MANA-0178,3,Kimberly Serno,Grassland
Slight effect on count,25.2000007629395,Eastern Meadowlark,Male,2018-07-14,True,93601,False,2018,Sturnella magna,179034,MANA,EAME,1.25,Grassland,08:10:00,MANA,Clear or Few Clouds,2.0,False,75.0,77.5,False,08:00:00,Singing,MANA-0178,3,Kimberly Serno,Grassland
Slight effect on count,25.2000007629395,American Goldfinch,Undetermined,2018-07-14,False,95286,False,2018,Carduelis tristis,179236,MANA,AMGO,6.25,Grassland,08:10:00,MANA,Clear or Few Clouds,2.0,True,64.34426229508196,77.5,False,08:00:00,Visualization,MANA-0178,3,Kimberly Serno,Grassland
Slight effect on count,25.2000007629395,Blue Jay,Undetermined,2018-07-14,True,86252,False,2018,Cyanocitta cristata,179680,MANA,BLJA,1.25,Grassland,08:10:00,MANA,Clear or Few Clouds,2.0,False,50.0,77.5,False,08:00:00,Calling,MANA-0178,3,Kimberly Serno,Grassland
Slight effect on count,25.2000007629395,Chipping Sparrow,Male,2018-07-14,True,84781,False,2018,Spizella passerina,179435,MANA,CHSP,1.25,Grassland,08:10:00,MANA,Clear or Few Clouds,2.0,False,50.0,77.5,False,08:00:00,Singing,MANA-0178,3,Kimberly Serno,Grassland
Slight effect on count,23.6000003814697,Indigo Bunting,Male,2018-07-14,False,94257,False,2018,Passerina cyanea,179150,MANA,INBU,6.25,Grassland,07:47:00,MANA,Clear or Few Clouds,2.0,False,75.0,70.3000030517578,True,07:37:00,Singing,MANA-0137,3,Kimberly Serno,Grassland
Slight effect on count,23.6000003814697,Eastern Bluebird,Undetermined,2018-07-14,True,87184,False,2018,Sialia sialis,179801,MANA,EABL,1.25,Grassland,07:47:00,MANA,Clear or Few Clouds,2.0,False,50.0,70.3000030517578,False,07:37:00,Singing,MANA-0137,3,Kimberly Serno,Grassland
Slight effect on count,23.6000003814697,Indigo Bunting,Male,2018-07-14,True,94257,False,2018,Passerina cyanea,179150,MANA,INBU,1.25,Grassland,07:47:00,MANA,Clear or Few Clouds,2.0,False,50.0,70.3000030517578,True,07:37:00,Singing,MANA-0137,3,Kimberly Serno,Grassland
Slight effect on count,23.6000003814697,Northern Cardinal,Undetermined,2018-07-14,True,94228,False,2018,Cardinalis cardinalis,179124,MANA,NOCA,1.25,Grassland,07:47:00,MANA,Clear or Few Clouds,2.0,False,50.0,70.3000030517578,False,07:37:00,Singing,MANA-0137,3,Kimberly Serno,Grassland
Slight effect on count,23.6000003814697,Eastern Bluebird,Undetermined,2018-07-14,True,87184,False,2018,Sialia sialis,179801,MANA,EABL,1.25,Grassland,07:47:00,MANA,Clear or Few Clouds,2.0,False,75.0,70.3000030517578,False,07:37:00,Singing,MANA-0137,3,Kimberly Serno,Grassland
Slight effect on count,23.6000003814697,Eastern Wood-Pewee,Male,2018-07-14,True,85846,False,2018,Contopus virens,178359,MANA,EAWP,1.25,Grassland,07:47:00,MANA,Clear or Few Clouds,2.0,False,75.0,70.3000030517578,True,07:37:00,Singing,MANA-0137,3,Kimberly Serno,Grassland
Slight effect on count,23.6000003814697,Red-bellied Woodpecker,Undetermined,2018-07-14,False,84865,False,2018,Melanerpes carolinus,178195,MANA,RBWO,3.75,Grassland,07:47:00,MANA,Clear or Few Clouds,2.0,False,50.0,70.3000030517578,False,07:37:00,Visualization,MANA-0137,3,Kimberly Serno,Grassland
Slight effect on count,23.6000003814697,Blue-gray Gnatcatcher,Undetermined,2018-07-14,False,88038,False,2018,Polioptila caerulea,179853,MANA,BGGN,8.75,Grassland,07:47:00,MANA,Clear or Few Clouds,2.0,False,50.0,70.3000030517578,False,07:37:00,Calling,MANA-0137,3,Kimberly Serno,Grassland
Slight effect on count,23.6000003814697,Eastern Meadowlark,Male,2018-07-14,False,93601,False,2018,Sturnella magna,179034,MANA,EAME,6.25,Grassland,07:47:00,MANA,Clear or Few Clouds,2.0,False,75.0,70.3000030517578,False,07:37:00,Singing,MANA-0137,3,Kimberly Serno,Grassland
Slight effect on count,23.6000003814697,Eastern Meadowlark,Male,2018-07-14,False,93601,False,2018,Sturnella magna,179034,MANA,EAME,6.25,Grassland,07:47:00,MANA,Clear or Few Clouds,2.0,False,50.0,70.3000030517578,False,07:37:00,Singing,MANA-0137,3,Kimberly Serno,Grassland
Slight effect on count,23.6000003814697,Carolina Chickadee,Male,2018-07-14,False,265876,False,2018,Poecile carolinensis,554383,MANA,CACH,6.25,Grassland,07:47:00,MANA,Clear or Few Clouds,2.0,False,50.0,70.3000030517578,True,07:37:00,Singing,MANA-0137,3,Kimberly Serno,Grassland
Slight effect on count,23.6000003814697,Eastern Wood-Pewee,Male,2018-07-14,False,85846,False,2018,Contopus virens,178359,MANA,EAWP,6.25,Grassland,07:47:00,MANA,Clear or Few Clouds,2.0,False,75.0,70.3000030517578,True,07:37:00,Singing,MANA-0137,3,Kimberly Serno,Grassland
Slight effect on count,23.6000003814697,Carolina Chickadee,Undetermined,2018-07-14,False,265876,False,2018,Poecile carolinensis,554383,MANA,CACH,8.75,Grassland,07:47:00,MANA,Clear or Few Clouds,2.0,False,50.0,70.3000030517578,True,07:37:00,Calling,MANA-0137,3,Kimberly Serno,Grassland
Slight effect on count,24.7999992370605,Eastern Tufted Titmouse,Undetermined,2018-07-14,True,266957,False,2018,Baeolophus bicolor,554138,MANA,ETTI,1.25,Grassland,09:06:00,MANA,Clear or Few Clouds,2.0,False,50.0,72.0,False,08:56:00,Calling,MANA-0230,3,Kimberly Serno,Grassland
Slight effect on count,24.7999992370605,Great Crested Flycatcher,Undetermined,2018-07-14,True,85791,False,2018,Myiarchus crinitus,178309,MANA,GCFL,1.25,Grassland,09:06:00,MANA,Clear or Few Clouds,2.0,False,50.0,72.0,False,08:56:00,Visualization,MANA-0230,3,Kimberly Serno,Grassland
Slight effect on count,24.7999992370605,American Goldfinch,Undetermined,2018-07-14,False,95286,False,2018,Carduelis tristis,179236,MANA,AMGO,6.25,Grassland,09:06:00,MANA,Clear or Few Clouds,2.0,False,50.0,72.0,False,08:56:00,Calling,MANA-0230,3,Kimberly Serno,Grassland
Slight effect on count,24.7999992370605,American Robin,Undetermined,2018-07-14,True,87136,False,2018,Turdus migratorius,179759,MANA,AMRO,1.25,Grassland,09:06:00,MANA,Clear or Few Clouds,2.0,False,50.0,72.0,False,08:56:00,Calling,MANA-0230,3,Kimberly Serno,Grassland
Slight effect on count,24.7999992370605,Eastern Meadowlark,Male,2018-07-14,True,93601,False,2018,Sturnella magna,179034,MANA,EAME,1.25,Grassland,09:06:00,MANA,Clear or Few Clouds,2.0,False,50.0,72.0,False,08:56:00,Singing,MANA-0230,3,Kimberly Serno,Grassland
Slight effect on count,24.7999992370605,Northern Cardinal,Undetermined,2018-07-14,True,94228,False,2018,Cardinalis cardinalis,179124,MANA,NOCA,1.25,Grassland,09:06:00,MANA,Clear or Few Clouds,2.0,False,75.0,72.0,False,08:56:00,Singing,MANA-0230,3,Kimberly Serno,Grassland
Slight effect on count,24.7999992370605,Great Crested Flycatcher,Undetermined,2018-07-14,False,85791,False,2018,Myiarchus crinitus,178309,MANA,GCFL,3.75,Grassland,09:06:00,MANA,Clear or Few Clouds,2.0,False,50.0,72.0,False,08:56:00,Calling,MANA-0230,3,Kimberly Serno,Grassland
Slight effect on count,24.7999992370605,Blue Jay,Undetermined,2018-07-14,False,86252,False,2018,Cyanocitta cristata,179680,MANA,BLJA,3.75,Grassland,09:06:00,MANA,Clear or Few Clouds,2.0,False,50.0,72.0,False,08:56:00,Calling,MANA-0230,3,Kimberly Serno,Grassland
Slight effect on count,24.7999992370605,Blue-gray Gnatcatcher,Undetermined,2018-07-14,False,88038,False,2018,Polioptila caerulea,179853,MANA,BGGN,8.75,Grassland,09:06:00,MANA,Clear or Few Clouds,2.0,False,50.0,72.0,False,08:56:00,Calling,MANA-0230,3,Kimberly Serno,Grassland
Slight effect on count,24.7999992370605,Blue Jay,Undetermined,2018-07-14,False,86252,False,2018,Cyanocitta cristata,179680,MANA,BLJA,3.75,Grassland,09:06:00,MANA,Clear or Few Clouds,2.0,False,75.0,72.0,False,08:56:00,Calling,MANA-0230,3,Kimberly Serno,Grassland
Slight effect on count,24.7999992370605,Scarlet Tanager,Male,2018-07-14,False,88071,False,2018,Piranga olivacea,179883,MANA,SCTA,3.75,Grassland,09:06:00,MANA,Clear or Few Clouds,2.0,False,75.0,72.0,True,08:56:00,Singing,MANA-0230,3,Kimberly Serno,Grassland
Slight effect on count,24.7999992370605,Grasshopper Sparrow,Male,2018-07-14,False,83867,False,2018,Ammodramus savannarum,179333,MANA,GRSP,3.75,Grassland,09:06:00,MANA,Clear or Few Clouds,2.0,False,50.0,72.0,False,08:56:00,Singing,MANA-0230,3,Kimberly Serno,Grassland
Slight effect on count,24.7999992370605,Carolina Wren,Undetermined,2018-07-14,False,88350,False,2018,Thryothorus ludovicianus,178581,MANA,CARW,8.75,Grassland,09:06:00,MANA,Clear or Few Clouds,2.0,False,75.0,72.0,False,08:56:00,Singing,MANA-0230,3,Kimberly Serno,Grassland
Moderate effect on count,23.6000003814697,Northern Cardinal,Undetermined,2018-07-14,False,94228,False,2018,Cardinalis cardinalis,179124,MANA,NOCA,6.25,Grassland,08:40:00,MANA,Clear or Few Clouds,1.0,False,50.0,75.6999969482422,False,08:30:00,Singing,MANA-0267,3,Kimberly Serno,Grassland
Moderate effect on count,23.6000003814697,Northern Cardinal,Undetermined,2018-07-14,True,94228,False,2018,Cardinalis cardinalis,179124,MANA,NOCA,1.25,Grassland,08:40:00,MANA,Clear or Few Clouds,1.0,False,75.0,75.6999969482422,False,08:30:00,Singing,MANA-0267,3,Kimberly Serno,Grassland
Moderate effect on count,23.6000003814697,Eastern Tufted Titmouse,Undetermined,2018-07-14,True,266957,False,2018,Baeolophus bicolor,554138,MANA,ETTI,1.25,Grassland,08:40:00,MANA,Clear or Few Clouds,1.0,False,75.0,75.6999969482422,False,08:30:00,Singing,MANA-0267,3,Kimberly Serno,Grassland
Moderate effect on count,23.6000003814697,Carolina Wren,Undetermined,2018-07-14,False,88350,False,2018,Thryothorus ludovicianus,178581,MANA,CARW,6.25,Grassland,08:40:00,MANA,Clear or Few Clouds,1.0,False,50.0,75.6999969482422,False,08:30:00,Singing,MANA-0267,3,Kimberly Serno,Grassland
Moderate effect on count,23.6000003814697,Brown-headed Cowbird,Undetermined,2018-07-14,False,94215,False,2018,Molothrus ater,179112,MANA,BHCO,8.75,Grassland,08:40:00,MANA,Clear or Few Clouds,1.0,False,50.0,75.6999969482422,False,08:30:00,Calling,MANA-0267,3,Kimberly Serno,Grassland
Moderate effect on count,23.6000003814697,Eastern Towhee,Male,2018-07-14,True,83803,False,2018,Pipilo erythrophthalmus,179276,MANA,EATO,1.25,Grassland,08:40:00,MANA,Clear or Few Clouds,1.0,False,75.0,75.6999969482422,True,08:30:00,Singing,MANA-0267,3,Kimberly Serno,Grassland
Slight effect on count,28.0,Grasshopper Sparrow,Male,2018-07-14,True,83867,False,2018,Ammodramus savannarum,179333,MANA,GRSP,1.25,Grassland,09:26:00,MANA,Clear or Few Clouds,5.5,False,75.0,55.2000007629395,False,09:16:00,Singing,MANA-0232,3,Kimberly Serno,Grassland
Slight effect on count,28.0,American Goldfinch,Undetermined,2018-07-14,True,95286,False,2018,Carduelis tristis,179236,MANA,AMGO,1.25,Grassland,09:26:00,MANA,Clear or Few Clouds,5.5,False,50.0,55.2000007629395,False,09:16:00,Calling,MANA-0232,3,Kimberly Serno,Grassland
Slight effect on count,28.0,Grasshopper Sparrow,Male,2018-07-14,False,83867,False,2018,Ammodramus savannarum,179333,MANA,GRSP,6.25,Grassland,09:26:00,MANA,Clear or Few Clouds,5.5,False,50.0,55.2000007629395,False,09:16:00,Singing,MANA-0232,3,Kimberly Serno,Grassland
Slight effect on count,28.0,Eastern Tufted Titmouse,Undetermined,2018-07-14,False,266957,False,2018,Baeolophus bicolor,554138,MANA,ETTI,3.75,Grassland,09:26:00,MANA,Clear or Few Clouds,5.5,False,75.0,55.2000007629395,False,09:16:00,Singing,MANA-0232,3,Kimberly Serno,Grassland
Slight effect on count,28.0,Blue Jay,Undetermined,2018-07-14,False,86252,False,2018,Cyanocitta cristata,179680,MANA,BLJA,3.75,Grassland,09:26:00,MANA,Clear or Few Clouds,5.5,False,50.0,55.2000007629395,False,09:16:00,Calling,MANA-0232,3,Kimberly Serno,Grassland
Slight effect on count,17.6000003814697,Eastern Meadowlark,Male,2018-07-14,True,93601,False,2018,Sturnella magna,179034,MANA,EAME,1.25,Grassland,06:06:00,MANA,Clear or Few Clouds,2.0,False,50.0,67.4000015258789,False,05:56:00,Singing,MANA-0101,3,Elizabeth Oswald,Grassland
Slight effect on count,17.6000003814697,Indigo Bunting,Male,2018-07-14,True,94257,False,2018,Passerina cyanea,179150,MANA,INBU,1.25,Grassland,06:06:00,MANA,Clear or Few Clouds,2.0,False,75.0,67.4000015258789,True,05:56:00,Singing,MANA-0101,3,Elizabeth Oswald,Grassland
Slight effect on count,17.6000003814697,Blue Grosbeak,Male,2018-07-14,True,94251,False,2018,Guiraca caerulea,179145,MANA,BLGR,1.25,Grassland,06:06:00,MANA,Clear or Few Clouds,2.0,False,75.0,67.4000015258789,True,05:56:00,Singing,MANA-0101,3,Elizabeth Oswald,Grassland
Slight effect on count,17.6000003814697,Field Sparrow,Male,2018-07-14,True,84790,False,2018,Spizella pusilla,179443,MANA,FISP,1.25,Grassland,06:06:00,MANA,Clear or Few Clouds,2.0,False,75.0,67.4000015258789,True,05:56:00,Singing,MANA-0101,3,Elizabeth Oswald,Grassland
Slight effect on count,17.6000003814697,Eastern Meadowlark,Male,2018-07-14,True,93601,False,2018,Sturnella magna,179034,MANA,EAME,1.25,Grassland,06:06:00,MANA,Clear or Few Clouds,2.0,False,75.0,67.4000015258789,False,05:56:00,Singing,MANA-0101,3,Elizabeth Oswald,Grassland
Slight effect on count,17.6000003814697,Brown-headed Cowbird,Undetermined,2018-07-14,True,94215,False,2018,Molothrus ater,179112,MANA,BHCO,1.25,Grassland,06:06:00,MANA,Clear or Few Clouds,2.0,False,75.0,67.4000015258789,False,05:56:00,Calling,MANA-0101,3,Elizabeth Oswald,Grassland
Slight effect on count,17.6000003814697,Grasshopper Sparrow,Male,2018-07-14,True,83867,False,2018,Ammodramus savannarum,179333,MANA,GRSP,1.25,Grassland,06:06:00,MANA,Clear or Few Clouds,2.0,False,75.0,67.4000015258789,False,05:56:00,Singing,MANA-0101,3,Elizabeth Oswald,Grassland
Slight effect on count,17.6000003814697,Northern Cardinal,Undetermined,2018-07-14,False,94228,False,2018,Cardinalis cardinalis,179124,MANA,NOCA,3.75,Grassland,06:06:00,MANA,Clear or Few Clouds,2.0,False,50.0,67.4000015258789,False,05:56:00,Singing,MANA-0101,3,Elizabeth Oswald,Grassland
Slight effect on count,17.6000003814697,Northern Cardinal,Undetermined,2018-07-14,False,94228,False,2018,Cardinalis cardinalis,179124,MANA,NOCA,3.75,Grassland,06:06:00,MANA,Clear or Few Clouds,2.0,False,50.0,67.4000015258789,False,05:56:00,Calling,MANA-0101,3,Elizabeth Oswald,Grassland
